"db_ref","process_id","year","donorcode","donorname","agencycode","agencyname","crsid","projectnumber","initialreport","recipientcode","recipientname","regioncode","regionname","incomegroupcode","incomegroupname","flowcode","flowname","bi_multi","category","finance_t","aid_t","usd_commitment","usd_disbursement","usd_received","usd_commitment_defl","usd_disbursement_defl","usd_received_defl","usd_adjustment","usd_adjustment_defl","usd_amountuntied","usd_amountpartialtied","usd_amounttied","usd_amountuntied_defl","usd_amountpartialtied_defl","usd_amounttied_defl","usd_irtc","usd_expert_commitment","usd_expert_extended","usd_export_credit","currencycode","commitment_national","disbursement_national","grantequiv","usd_grantequiv","shortdescription","projecttitle","purposecode","purposename","sectorcode","sectorname","channelcode","channelname","channelreportedname","parentchannelcode","geography","expectedstartdate","completiondate","longdescription","sdgfocus","keywords","gender","environment","pdgg","trade","rmnch","drr","nutrition","disability","ftc","pba","investmentproject","assocfinance","biodiversity","climatemitigation","climateadaptation","desertification","commitmentdate","typerepayment","numberrepayment","interest1","interest2","repaydate1","repaydate2","usd_interest","usd_outstanding","usd_arrears_principal","usd_arrears_interest","capitalexpend","psiflag","psiaddtype","psiaddassess","psiadddevobj","ldcflag","ldcflagname","source"
"df_59027",875213,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010002632","200820381",3,753,"Mongolia",10008,"Far East Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0,0.493379,0,0,0.501025,0,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,302,0,0.493379,NA,NA,"DEVELOPMENT OF FISCAL CADASTER SYSTEM (PHASE II)","Development of fiscal cadaster system (Phase II)",15110,"Public sector policy and administrative management",151,"I.5.a. Government & Civil Society-general",10000,"Public Sector Institutions","GTZ",10000,"","2008-05-26","2011-06-30","A functioning market and municipal management for real estate exist in the pilot regions.",NA,NA,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_60845",888431,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010006118","201030584",1,437,"Colombia",10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.317881,0.10596,0,0.322807,0.107602,0,NA,NA,0.317881,NA,0,0.322807,NA,0,0,NA,NA,NA,302,0.317881,0.10596,NA,NA,"DATABASE FOR MONITORING HUMAN RIGHTS PERFORMANCE IN COLOMBIA","Database for monitoring human rights performance in Colombia",15160,"Human rights",151,"I.5.a. Government & Civil Society-general",22000,"Donor country-based NGO","Donor country-based NGO",22000,"","","","Database for monitoring human rights performance in Colombia",NA,NA,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_61166",890838,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010006768","ST1000462",8,645,"India",10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"D02",0.152891,0.152891,0,0.155261,0.155261,0,NA,NA,0.051983,NA,0.100908,0.052789,NA,0.102472,0,NA,NA,NA,302,0.152891,0.152891,NA,NA,"ENVIRONMENTAL PLANNING AND RISK MANAGEMENT IN PERI-URBAN AREAS OF INDIA.","Environmental planning and risk management in peri-urban areas of India.",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Environmental planning and risk management in peri-urban areas of India.",NA,NA,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61528",893022,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007161","ST1004464",8,269,"Senegal",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.018433,0.018433,0,0.018719,0.018719,0,NA,NA,0.006267,NA,0.012166,0.006364,NA,0.012354,0,NA,NA,NA,302,0.018433,0.018433,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61531",893035,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007157","ST1004423",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"D02",0.145158,0.145158,0,0.147407,0.147407,0,NA,NA,0.049354,NA,0.095804,0.050118,NA,0.097289,0,NA,NA,NA,302,0.145158,0.145158,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61533",893048,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007159","ST1004449",8,278,"Sudan",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.036502,0.036502,0,0.037068,0.037068,0,NA,NA,0.012411,NA,0.024091,0.012603,NA,0.024465,0,NA,NA,NA,302,0.036502,0.036502,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61534",893054,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007158","ST1004431",8,139,"Tunisia",10002,"North of Sahara",10018,"LMICs",11,"ODA Grants",1,10,110,"D02",0.010336,0.010336,0,0.010497,0.010497,0,NA,NA,0.003514,NA,0.006822,0.003569,NA,0.006928,0,NA,NA,NA,302,0.010336,0.010336,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61535",893058,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007160","ST1004456",8,255,"Mali",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.004442,0.004442,0,0.004511,0.004511,0,NA,NA,0.00151,NA,0.002932,0.001534,NA,0.002977,0,NA,NA,NA,302,0.004442,0.004442,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61536",893064,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007162","ST1004472",8,240,"Gambia",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.003886,0.003886,0,0.003946,0.003946,0,NA,NA,0.001321,NA,0.002565,0.001342,NA,0.002605,0,NA,NA,NA,302,0.003886,0.003886,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61537",893070,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007163","ST1004480",8,243,"Guinea",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.015644,0.015644,0,0.015886,0.015886,0,NA,NA,0.005319,NA,0.010325,0.005401,NA,0.010485,0,NA,NA,NA,302,0.015644,0.015644,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61538",893074,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007164","ST1004498",8,272,"Sierra Leone",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.009012,0.009012,0,0.009152,0.009152,0,NA,NA,0.003064,NA,0.005948,0.003112,NA,0.00604,0,NA,NA,NA,302,0.009012,0.009012,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_61539",893078,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010007165","ST1004506",8,251,"Liberia",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",1,10,110,"D02",0.005262,0.005262,0,0.005344,0.005344,0,NA,NA,0.001789,NA,0.003473,0.001817,NA,0.003527,0,NA,NA,NA,302,0.005262,0.005262,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARAN AFRICA","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Statistical Information Systems for Sustainable Development in Sub-Saharan Africa",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_62625",898518,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009357","ST1034917",8,352,"Belize",10005,"Caribbean & Central America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.002265,0.002265,0,0.0023,0.0023,0,NA,NA,0,NA,0.002265,0,NA,0.0023,0,NA,NA,NA,302,0.002265,0.002265,NA,NA,"REALIZATION AND MAINTENANCE OF A CLIMATE DATABASE","Realization and maintenance of a climate database",41082,"Environmental research",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Realization and maintenance of a climate database",NA,NA,0,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62626",898522,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009358","ST1034925",8,352,"Belize",10005,"Caribbean & Central America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.010543,0.010543,0,0.010706,0.010706,0,NA,NA,0,NA,0.010543,0,NA,0.010706,0,NA,NA,NA,302,0.010543,0.010543,NA,NA,"REALIZATION AND MAINTENANCE OF A CLIMATE DATABASE","Realization and maintenance of a climate database",41082,"Environmental research",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Realization and maintenance of a climate database",NA,NA,0,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62627",898526,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009359","ST1034933",8,352,"Belize",10005,"Caribbean & Central America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.057377,0.057377,0,0.058267,0.058267,0,NA,NA,0,NA,0.057377,0,NA,0.058267,0,NA,NA,NA,302,0.057377,0.057377,NA,NA,"REALIZATION AND MAINTENANCE OF A CLIMATE DATABASE","Realization and maintenance of a climate database",41082,"Environmental research",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Realization and maintenance of a climate database",NA,NA,0,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62714",898887,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009413","ST1035534",8,730,"China (People's Republic of)",10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.109311,0.109311,0,0.111005,0.111005,0,NA,NA,0,NA,0.109311,0,NA,0.111005,0,NA,NA,NA,302,0.109311,0.109311,NA,NA,"DEVELOPMENT OF AN ENVIRONMENTAL INFORMATION SYSTEM AND DESIGN AND IMPLEMENTATION OF INNOVATIVE RESEARCH AND PILOT PROJECTS OF SUSTAINABLE URBAN WATER","Development of an environmental information system and design and implementation of innovative research and pilot projects of sustainable urban water",41082,"Environmental research",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Development of an environmental information system and design and implementation of innovative research and pilot projects of sustainable urban water",NA,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62719",898904,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009418","ST1035583",8,730,"China (People's Republic of)",10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.044225,0.044225,0,0.04491,0.04491,0,NA,NA,0,NA,0.044225,0,NA,0.04491,0,NA,NA,NA,302,0.044225,0.044225,NA,NA,"DEVELOPMENT OF COMPETENCIES FOR CLIMATE AND ENVIRONMENT STATISTICS ACCORDING INTERNATIONAL STANDARDS. SUPPORT OF INTRODUCTION OF CONCEPTS FOR ANALYSIS","Development of competencies for climate and environment statistics according international standards. Support of introduction of concepts for analysis",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Development of competencies for climate and environment statistics according international standards. Support of introduction of concepts for analysis",NA,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62733",898954,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009432","ST1035724",8,730,"China (People's Republic of)",10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.002132,0.002132,0,0.002165,0.002165,0,NA,NA,0,NA,0.002132,0,NA,0.002165,0,NA,NA,NA,302,0.002132,0.002132,NA,NA,"DEVELOPMENT OF COMPETENCIES FOR CLIMATE AND ENVIRONMENT STATISTICS ACCORDING INTERNATIONAL STANDARDS. SUPPORT OF INTRODUCTION OF CONCEPTS FOR ANALYSIS","Development of competencies for climate and environment statistics according international standards. Support of introduction of concepts for analysis",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Development of competencies for climate and environment statistics according international standards. Support of introduction of concepts for analysis",NA,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62756",899050,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009455","ST1035989",8,437,"Colombia",10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.009762,0.009762,0,0.009913,0.009913,0,NA,NA,0,NA,0.009762,0,NA,0.009913,0,NA,NA,NA,302,0.009762,0.009762,NA,NA,"REVISION AND IMPROVEMENT OF A GEOGRAPHIC INFORMATION SYSTEM (GIS)","Revision and improvement of a geographic information system (GIS)",41030,"Biodiversity",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Revision and improvement of a geographic information system (GIS)",NA,NA,1,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62783",899214,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009462","ST1036060",8,437,"Colombia",10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.002583,0.002583,0,0.002623,0.002623,0,NA,NA,0,NA,0.002583,0,NA,0.002623,0,NA,NA,NA,302,0.002583,0.002583,NA,NA,"REVISION AND IMPROVEMENT OF A GEOGRAPHIC INFORMATION SYSTEM (GIS)","Revision and improvement of a geographic information system (GIS)",41030,"Biodiversity",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Revision and improvement of a geographic information system (GIS)",NA,NA,1,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62789",899241,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009471","ST1036151",8,437,"Colombia",10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.050437,0.050437,0,0.051219,0.051219,0,NA,NA,0,NA,0.050437,0,NA,0.051219,0,NA,NA,NA,302,0.050437,0.050437,NA,NA,"REVISION AND IMPROVEMENT OF A GEOGRAPHIC INFORMATION SYSTEM (GIS)","Revision and improvement of a geographic information system (GIS)",41030,"Biodiversity",410,"IV.1. General Environment Protection",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Revision and improvement of a geographic information system (GIS)",NA,NA,1,2,0,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62797",899270,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009501","ST1036482",8,130,"Algeria",10002,"North of Sahara",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.06849,0.06849,0,0.069551,0.069551,0,NA,NA,0,NA,0.06849,0,NA,0.069551,0,NA,NA,NA,302,0.06849,0.06849,NA,NA,"SETTING UP AN INTRANET-BASED BUSINESS INFORMATION SYSTEM.","Setting up an intranet-based business information system.",25010,"Business policy and administration",250,"II.5. Business & Other Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Setting up an intranet-based business information system.",NA,NA,1,0,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62798",899276,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009502","ST1036490",8,130,"Algeria",10002,"North of Sahara",10019,"UMICs",11,"ODA Grants",1,10,110,"D01",0.019629,0.019629,0,0.019933,0.019933,0,NA,NA,0,NA,0.019629,0,NA,0.019933,0,NA,NA,NA,302,0.019629,0.019629,NA,NA,"SETTING UP AN INTRANET-BASED BUSINESS INFORMATION SYSTEM.","Setting up an intranet-based business information system.",25010,"Business policy and administration",250,"II.5. Business & Other Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Setting up an intranet-based business information system.",NA,NA,1,0,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_62905",899747,2010,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2010009779","ST1039635",8,614,"Kyrgyzstan",10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"D01",0.009868,0.009868,0,0.01002,0.01002,0,NA,NA,0,NA,0.009868,0,NA,0.01002,0,NA,NA,NA,302,0.009868,0.009868,NA,NA,"SUPPORT A LABOR-MARKET-INFORMATION-SYSTEM","Support a Labor-Market-Information-System",16020,"Employment creation",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector institutions",10000,"","","","Support a Labor-Market-Information-System",NA,NA,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
